TIPO DE USO,CLASE DE FUENTE,CUENCA,CÓDIGO DE CUENCA,DISPONIBILIDAD HÍDRICA,AUTORIDAD LOCAL DEL AGUA (ALA),AUTORIDAD ADMINISTRATIVA DEL AGUA (AAA),DEPARTAMENTO,PROVINCIA,DISTRITO,RAZÓN SOCIAL,N DE RUC,VIGENTE EN REGISTRO DE LA ANA,TIPO DE PERMISO,TIPO DE FUENTE DE AGUA,NOMBRE DE LA FUENTE DE AGUA,N° DE RESOLUCIÓN
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Huayllay,Pan American Silver Huaron S.A.,20294845896,NO,Licencia,Laguna,Llacsacocha,0084-2004
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Marcapomacocha,Pan American Silver Huaron S.A.,20294845896,NO,Permiso,Laguna,Huancash,0403-2007
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Marcapomacocha,Pan American Silver Huaron S.A.,20294845896,NO,Autorización,Laguna,Huancash,0121-2008
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Marcapomacocha,Pan American Silver Huaron S.A.,20294845896,NO,Autorización,Laguna,Uno,0233-2008
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Marcapomacocha,Pan American Silver Huaron S.A.,20294845896,NO,Autorización,Laguna,Dos,0233-2008
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Marcapomacocha,Pan American Silver Huaron S.A.,20294845896,NO,Autorización,Laguna,Tres,0233-2008
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Marcapomacocha,Pan American Silver Huaron S.A.,20294845896,NO,Autorización,Laguna,Cuatro,0233-2008
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Marcapomacocha,Pan American Silver Huaron S.A.,20294845896,NO,Autorización,Laguna,Huancash,0568-2009
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Huayllay,Pan American Silver Huaron S.A.,20294845896,SI,Licencia,Laguna,Llacsacocha,0133-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Huayllay,Pan American Silver Huaron S.A.,20294845896,SI,Licencia,Laguna,Quimacocha,0133-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Huayllay,Pan American Silver Huaron S.A.,20294845896,SI,Licencia,Laguna,Lavandera,0133-2012
Minero,Superficial,Cuenca Chinchipe,49892,Media,Alto Piura Huancabamba,Jequetepeque Zarumilla,Piura,Huancabamba,El Carmen De La Frontera,Minera Majaz S.A,,NO,Autorización,Quebrada,Parramata,0198-2005
Minero,Superficial,Cuenca Mantaro,4996,Alta,Huancavelica,Mantaro,Huancavelica,Huancavelica,Acobambilla,Minera Raimondi S.A.C.,,SI,Autorización,Laguna,Aceroccocha,0017-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Huayllay,Pan American Silver Huaron S.A.,20294845896,SI,Licencia,Laguna,Naticocha,0133-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Huayllay,Pan American Silver Huaron S.A.,20294845896,SI,Licencia,Laguna,Huaroncocha,0133-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Huayllay,Pan American Silver Huaron S.A.,20294845896,SI,Licencia,Laguna,Shegue,0133-2012
Minero,Superficial,Cuenca Santa,1376,Alta,Santiago De Chuco,Huarmey Chicama,La Libertad,Santiago De Chuco,Quiruvilca,Pan American Silver S.A. C. Mina Quiruvilca,20100120152,SI,Licencia,Laguna,Los Angeles,0083-2004
Poblacional,Superficial,Cuenca Santa,1376,Alta,Santiago De Chuco,Huarmey Chicama,La Libertad,Santiago De Chuco,Quiruvilca,Pan American Silver S.A. C. Mina Quiruvilca,20100120152,SI,Licencia,Laguna,Los Angeles,0083-2004
Minero,Superficial,Cuenca Moche,137716,Media,Moche Virú Chao,Huarmey Chicama,La Libertad,Otuzco,Otuzco,Perú Minerals S.A.C.,20523276957,NO,Autorización,Quebrada,Cuerlamaca,0247-2011
Minero,Superficial,Cuenca Virú,137714,Media,Moche Virú Chao,Huarmey Chicama,La Libertad,Julcan,Julcan,Perugold Resources S.A.C.,20491992108,SI,Licencia,No identificado,No Identificado,0123-2012
Minero,Superficial,Cuenca Virú,137714,Media,Moche Virú Chao,Huarmey Chicama,La Libertad,Julcan,Julcan,Perugold Resources S.A.C.,20491992108,SI,Autorización,Manantial,Manantial,0173-2012
Minero,Superficial,Cuenca Virú,137714,Media,Moche Virú Chao,Huarmey Chicama,La Libertad,Julcan,Julcan,Perugold Resources S.A.C.,20491992108,SI,Autorización,Manantial,Manantial,0173-2012
Minero,Superficial,Cuenca Virú,137714,Media,Moche Virú Chao,Huarmey Chicama,La Libertad,Julcan,Julcan,Perugold Resources S.A.C.,20491992108,SI,Autorización,Manantial,Manantial,0173-2012
Minero,Superficial,Cuenca Tamaya,49918,Alta,Pucallpa,Ucayali,Ucayali,Coronel Portillo,Masisea,Petrominerales Perú S.A.,20477815236,NO,Autorización,Quebrada,Mumuya-Sub Cuenca Del Rio Tamaya,0002-2011
Minero,Superficial,Cuenca Tamaya,49918,Alta,Pucallpa,Ucayali,Ucayali,Coronel Portillo,Masisea,Petrominerales Perú S.A.,20477815236,NO,Autorización,Quebrada,Sin Nombre- Sub Cuenca Del Rio Tamaya,0001-2011
Minero,Superficial,Cuenca Tigre,4982,Alta,Iquitos,Amazonas,Loreto,Loreto,Trompeteros,"Ramshorn International Limited, Sucursal Perú",20511885940,NO,Autorización,Río,Corrientes,0046-2010
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,Ayraca,0446-2006
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,Ayraca ,0446-2006
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Quebrada,Honda,0446-2006
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,La Lima,0446-2006
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Quebrada,El Sauce,0011-2007
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Quebrada,Checos,0123-2007
Poblacional,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,Ayraca,0416-2007
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,Ayraca (Punto 1),0452-2007
Minero,Superficial,Cuenca Locumba,1316,Baja,Locumba Sama,Caplina Ocoña,Tacna,Candarave,Candarave,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Santa Cruz,0165-2007
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Permiso,Río,Ayraca Punto 1,0001-2008
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Permiso,Río,Ayraca Punto 2,0001-2008
Minero,Subterráneo,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Acuífero,No Identificado,0002-2008
Poblacional,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,Ayraca,0459-2008
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,Ayraca (Punto 1),0037-2009
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Permiso,Río,Ayraca (Punto 2),0037-2009
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Autorización,Quebrada,Peña Brava Y Rio Ayraca,0142-2010
Minero,Subterráneo,Cuenca Crisnejas,49898,Alta,Cajamarca,Marañón,Cajamarca,Cajamarca,Cajamarca,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Autorización,No identificado,No Identificado,0143-2010
Minero,Subterráneo,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Autorización,Pozo,No Identificado,0570-2010
Minero,Subterráneo,Cuenca Chamaya,49896,Alta,Cajamarca,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Autorización,Acuífero,No Identificado,0143-2010
Minero,Superficial,Cuenca Chamaya,49896,Alta,Cajamarca,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Autorización,Quebrada,Peña Brava,0142-2010
Minero,Superficial,Cuenca Chamaya,49896,Alta,Cajamarca,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,NO,Autorización,Río,Ayraca,0142-2010
Minero,Superficial,Cuenca Chamaya,49896,Alta,Cajamarca,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Río,Ayraca,0308-2011
Minero,Superficial,Cuenca Chamaya,49896,Alta,Cajamarca,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Río,La Lima,0308-2011
Minero,Superficial,Cuenca Coata,0176,Alta,Juliaca,Titicaca,Puno,Lampa,Paratia,Minera Silver MinsPerú Sociedad Anónima Cerrada,,SI,Autorización,Manantial,Arco Punco 1,0002-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Cajamarca,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Peña Blanca,0308-2011
Minero,Superficial,Cuenca Chamaya,49896,Alta,Cajamarca,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Peña Brava 2,0308-2011
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Alto Checos,0719-2012
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Honda Alto,0461-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,El Verde Alto,0461-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Peña Brava 1,0461-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Cayaltí,0461-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,La Ayraca,0461-2014
Otros usos,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Alto Checos,0611-2014 
Otros usos,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,La Pampa,0611-2014 
Otros usos,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Paltic,0611-2014 
Otros usos,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Río,La Lima,0816-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Río,La Ayrata,1021-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Honda Alto,1021-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Verde Alto,1021-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Cayaltí,0251-2014
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Río,Lima,0508-2016
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,Peña Blanca,0508-2016
Minero,Superficial,Cuenca Chamaya,49896,Alta,Chotano Llaucano,Marañón,Cajamarca,Chota,Querocoto,Río Tinto Minera Perú Limitada S.A.C.,20512365648,SI,Autorización,Quebrada,El Sauce,0508-2016
Minero,Superficial,Cuenca Atico,13714,Baja,Moquegua,Caplina Ocoña,Moquegua,Ilo,Pacocha,Sertuco E.I.R.L.,20535378688,NO,Permiso,Río,Ilo,0006-2013
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Palo Solo,0290-2008
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Huaranchal,0290-2008
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Pampa De Igor,0290-2008
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Filtración,Cerro Bola De Igor,0290-2008
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Tres Chorros,0184-2010
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Huaranchal,0282-2011
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Afluente Qda. Huaranchal,0282-2011
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Palo Solo,0282-2011
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Tres Chorros (Parte Alta),0282-2011
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal,Sienna Minerals S.A.C,20510106394,NO,Autorización,Quebrada,Tres Chorros,0282-2011
Minero,Superficial,Cuenca Chancay - Huaral,137558,Media,Chancay - Huaral,Cañete Fortaleza,Lima,Huaral,Santa Cruz De Andamarca,Smc Don Pancho S.A.C.,20547567472,SI,Autorización,Quebrada,Yanapallaca,0923-2014
Minero,Superficial,Cuenca Chancay - Huaral,137558,Media,Chancay - Huaral,Cañete Fortaleza,Lima,Huaral,Santa Cruz De Andamarca,Smc Don Pancho S.A.C.,20547567472,SI,Autorización,Quebrada,Yanapallaca,0923-2014
Minero,Superficial,Cuenca Chancay - Huaral,137558,Media,Chancay - Huaral,Cañete Fortaleza,Lima,Huaral,Santa Cruz De Andamarca,Smc Don Pancho S.A.C.,20547567472,SI,Autorización,Quebrada,Yanapallaca,0923-2014
Minero,Superficial,Intercuenca Alto Madre de Dios,46649,Alta,Maldonado,Madre De Dios,Madre De Dios,Manu,Huepetuhe,Sociedad Minera Aurifera Quebradas Unidas - SOMAQU SRL,20490205382,SI,Licencia,Quebrada,No Identificado,0032-2011
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Morococha,Sociedad Minera Austria Duvaz S.A.,20100102171,NO,Licencia,Laguna,Huacracocha,0086-1981
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Morococha,Sociedad Minera Austria Duvaz S.A.,20100102171,SI,Licencia,Quebrada,Viscas Baja,0057-1985
Minero,Subterráneo,Cuenca Mantaro,4996,Media,Mantaro,Mantaro,Junín,Yauli,Morococha,Sociedad Minera Austria Duvaz S.A.,20100102171,SI,Licencia,Socavón,Cobriza O Vulcano,0008-1994
Industrial,Superficial,Cuenca Coata,0176,Alta,Juliaca,Titicaca,Puno,Lampa,Santa Lucia,Sociedad Minera Berenguela S. A.,20329944311,NO,Autorización,Río,Cabanillas,0041-2010
Minero,Superficial,Cuenca Quilca - Vitor - Chili,132,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Uchumayo,Sociedad Minera Cerro Verde S.A.A.,20170072465,SI,Licencia,Río,Chili,0059-1993
Minero,Subterráneo,Cuenca Quilca - Vitor - Chili,132,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Uchumayo,Sociedad Minera Cerro Verde S.A.A.,20170072465,SI,Licencia,Acuífero,Pozos,0014-2001
Minero,Subterráneo,Cuenca Tambo,1318,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Yarabamba,Sociedad Minera Cerro Verde S.A.A.,20170072465,SI,Licencia,Acuífero,La Linga,0285-2005
Minero,Superficial,Cuenca Quilca - Vitor - Chili,132,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Uchumayo,Sociedad Minera Cerro Verde S.A.A.,20170072465,SI,Licencia,Río,Chili,0025-2006
Agrícola,Subterráneo,Cuenca Chancay-Lambayeque,13776,Baja,Chancay Lambayeque,Jequetepeque Zarumilla,Lambayeque,Chiclayo,Reque,Sociedad Minera Cerro Verde S.A.A.,20170072465,SI,Licencia,Acuífero,Pozo Camote,2351-2014 
Energético,Subterráneo,Cuenca Chancay-Lambayeque,13776,Baja,Chancay Lambayeque,Jequetepeque Zarumilla,Lambayeque,Chiclayo,Reque,Sociedad Minera Cerro Verde S.A.A.,20170072465,SI,Licencia,Acuífero,Pozo Camote,1914-2015
Otros usos,Superficial,Cuenca Quilca - Vitor - Chili,132,Media,Chili,Caplina Ocoña,Arequipa,Camaná,Nicolás de Piérola,Sociedad Minera Cerro Verde S.A.A.,20170072465,SI,Licencia,Río,Chili,0288-2017
Energético,Superficial,Cuenca Rimac,137554,Baja,Chillon - Rimac - Lurin,Cañete Fortaleza,Lima,Huarochiri,San Mateo,Sociedad Minera Corona S.A.,20217427600,SI,Licencia,Río,Rimac,0261-2001
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Morococha,Sociedad Minera Corona S.A.,20217427593,NO,Licencia,Laguna,Huascacocha,0016-2003
Minero,Superficial,Cuenca Cañete,13754,Alta,Mala Omas Cañete,Cañete Fortaleza,Lima,Yauyos,Alis,Sociedad Minera Corona S.A.,20217427600,SI,Licencia,Laguna,Acococha / Uñascocha,0249-2004
Poblacional,Superficial,Cuenca Cañete,13754,Alta,Mala Omas Cañete,Cañete Fortaleza,Lima,Yauyos,Alis,Sociedad Minera Corona S.A.,20217427600,SI,Licencia,Laguna,Acococha / Uñascocha,0249-2004
Poblacional,Subterráneo,Cuenca Cañete,13754,Alta,Mala Omas Cañete,Cañete Fortaleza,Lima,Yauyos,Alis,Sociedad Minera Corona S.A.,20217427600,SI,Licencia,Acuífero,No Identificado,0225-2005
Energético,Superficial,Cuenca Cañete,13754,Alta,Mala Omas Cañete,Cañete Fortaleza,Lima,Yauyos,Alis,Sociedad Minera Corona S.A.,20217427600,NO,Autorización,Río,Alis,0155-2005
Minero,Superficial,Cuenca Fortaleza,137592,Alta,Barranca,Cañete Fortaleza,Áncash,Ocros,San Pedro De Copa,Sociedad Minera de Responsabilidad Limitada Divimin III,20516622882,SI,Autorización,Río,Fortaleza,0253-2011
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Laguna,Angascancha,0010-1990
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Quebrada,Central Hidroeléctrica Jupayragra,0014-1997
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Quebrada,Central Hidroeléctrica Jupayragra,0014-1997
Poblacional,Superficial,Cuenca Alto Huallaga,49849,Alta,Pasco,Mantaro,Pasco,Pasco,Huariaca,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Manantial,Pacchapata,0084-2007
Poblacional,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Laguna,Angascancha,0001-2011
Minero,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,No identificado,No Identificado,0002-2011
Energético,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Laguna,Punrun,0143-2011
Energético,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Río,Blanco,0143-2011
Minero,Superficial,Cuenca Coata,0176,Alta,Juliaca,Titicaca,Puno,Lampa,Paratia,Minera Silver MinsPerú Sociedad Anónima Cerrada,,SI,Autorización,Manantial,Arco Punco 2,0002-2014
Minero,Superficial,Cuenca Crisnejas,49898,Alta,Crisnejas,Marañón,Cajamarca,Cajabamba,Cachachi,Minera Sulliden Shahuindo S.A.C.,,SI,Autorización,Quebrada,Gigante Durazno,0317-2011
Minero,Superficial,Cuenca Crisnejas,49898,Alta,Crisnejas,Marañón,Cajamarca,Cajabamba,Cachachi,Minera Sulliden Shahuindo S.A.C.,,SI,Autorización,Manantial,Aliso 1 Y Aliso 2,0317-2011
Minero,Superficial,Cuenca Quilca - Vitor - Chili,132,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Vitor,Minera Yahve Shaddai S.A.C.,,SI,Autorización,Quebrada,Seca,1127-2014
Energético,Superficial,Cuenca Mantaro,4996,Alta,Pasco,Mantaro,Pasco,Pasco,Tinyahuarco,Sociedad Minera El Brocal S.A.A.,20100017572,SI,Licencia,Río,Blanco,0143-2011
